#,Name,Level{Item},Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,StackSize,IsUnique,IsUntradable,Price{Mid},Price{Low},CanBeHq,IsDyeable,ClassJob{Repair},Level{Equip},EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,MaterializeType,MateriaSlotCount,IsPvP,IsGlamourous
24176,Blue Arum Corsage,1,1,4,34,31,3,5,1,False,False,37,1,True,False,14,1,1,1,0,0,1,0,False,True
24177,Yellow Arum Corsage,1,1,4,34,31,3,5,1,False,False,37,1,True,False,14,1,1,1,0,0,1,0,False,True
24178,Green Arum Corsage,1,1,4,34,31,3,5,1,False,False,37,1,True,False,14,1,1,1,0,0,1,0,False,True
24179,Orange Arum Corsage,1,1,4,34,31,3,5,1,False,False,37,1,True,False,14,1,1,1,0,0,1,0,False,True
24180,Purple Arum Corsage,1,1,4,34,31,3,5,1,False,False,37,1,True,False,14,1,1,1,0,0,1,0,False,True
24181,White Arum Corsage,1,1,4,34,31,3,5,1,False,False,37,1,True,False,14,1,1,1,0,0,1,0,False,True
24182,Black Arum Corsage,1,1,4,34,31,3,5,1,False,False,37,1,True,False,14,1,1,1,0,0,1,0,False,True
24183,Rainbow Arum Corsage,1,1,4,34,31,3,5,1,False,False,37,1,True,False,14,1,1,1,0,0,1,0,False,True
24203,Indigo Prismfish,320,1,16,47,46,0,13,999,False,False,40,7,False,False,15,1,0,0,0,0,0,0,False,False
24204,Green Prismfish,320,1,16,47,46,0,13,999,False,False,40,7,False,False,15,1,0,0,0,0,0,0,False,False
24205,Watcher Catfish,340,2,16,47,46,0,14,999,False,False,416,104,False,False,15,1,0,0,0,0,0,0,False,False
24206,Bloodtail Zombie,340,2,16,47,46,0,14,999,False,False,764,104,False,False,15,1,0,0,0,0,0,0,False,False
24207,Hardhead Trout,340,2,16,47,46,0,14,999,False,False,416,104,False,False,15,1,0,0,0,0,0,0,False,False
24208,Downstream Loach,340,2,16,47,46,0,14,999,False,False,416,104,False,False,15,1,0,0,0,0,0,0,False,False
24209,Corpse Chub,340,2,16,47,46,0,14,999,False,False,764,104,False,False,15,1,0,0,0,0,0,0,False,False
24210,The Last Tear,340,2,16,47,46,0,14,999,False,False,882,104,False,False,15,1,0,0,0,0,0,0,False,False
24211,Hemon,340,2,16,47,46,0,14,999,False,False,764,104,False,False,15,1,0,0,0,0,0,0,False,False
24212,Moksha,340,2,16,47,46,0,14,999,False,False,1026,104,False,False,15,1,0,0,0,0,0,0,False,False
24213,Princess Killifish,340,2,16,47,46,0,14,999,False,False,532,104,False,False,15,1,0,0,0,0,0,0,False,False
24214,Ku'er,340,2,16,47,46,0,14,999,False,False,1454,104,False,False,15,1,0,0,0,0,0,0,False,False
24215,Argonautica,340,2,16,47,46,0,14,999,False,False,1026,104,False,False,15,1,0,0,0,0,0,0,False,False
24216,Hagoromo Bijin,340,2,16,47,46,0,14,999,False,False,882,104,False,False,15,1,0,0,0,0,0,0,False,False
24217,Duskfish,340,2,16,47,46,0,14,999,False,False,1454,104,False,False,15,1,0,0,0,0,0,0,False,False
24218,Blade Skipper,340,2,16,47,46,0,14,999,False,False,764,104,False,False,15,1,0,0,0,0,0,0,False,False
24219,Eldthurs Horn,1,1,16,63,90,0,59,1,False,False,50000,1000,False,False,0,1,0,0,0,0,0,0,False,False
24222,Ballroom Etiquette - Scholarly Certitude,1,1,16,61,90,0,59,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
24224,Ballroom Etiquette - Ideal Gossip,1,1,16,61,90,0,59,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
24233,Modern Aesthetics - Form and Function,1,1,16,61,90,0,59,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
24240,Gyr Abanian Ore,340,1,12,48,47,0,16,999,False,False,333,3,False,False,0,1,0,0,0,0,0,0,False,False
24241,Evergleam Ore,340,1,12,48,47,0,16,999,False,False,333,3,False,False,0,1,0,0,0,0,0,0,False,False
24242,Urunday Log,340,1,12,50,49,0,16,999,False,False,333,2,False,False,0,1,0,0,0,0,0,0,False,False
24243,Yanxian Cotton Boll,340,1,12,51,50,0,16,999,False,False,333,2,False,False,0,1,0,0,0,0,0,0,False,False
24244,Procoptodon Skin,380,1,12,52,51,0,16,999,False,False,2388,5,False,False,0,1,0,0,0,0,0,0,False,False
24245,Gyr Abanian Carbon Rods,380,1,12,54,53,0,16,999,False,False,2388,4,False,False,0,1,0,0,0,0,0,0,False,False
24246,Tatara Iron Sand,380,1,12,48,47,0,16,999,False,False,2388,3,False,False,0,1,0,0,0,0,0,0,False,False
24247,Stardust Cotton Yarn,380,1,12,51,50,0,16,999,False,False,2388,2,False,False,0,1,0,0,0,0,0,0,False,False
24248,Gyr Abanian Wax,380,1,12,54,53,0,16,999,False,False,2388,4,False,False,0,1,0,0,0,0,0,0,False,False
24249,High-gloss Urushi,380,1,12,54,53,0,16,999,False,False,2388,4,False,False,0,1,0,0,0,0,0,0,False,False
24250,Chigusa Ingot,380,1,12,49,48,0,16,999,False,False,2985,10,True,False,0,1,0,0,0,0,0,0,False,False
24251,Evergleam Ingot,380,1,12,49,48,0,16,999,False,False,2985,10,True,False,0,1,0,0,0,0,0,0,False,False
24252,Urunday Lumber,380,1,12,50,49,0,16,999,False,False,2985,10,True,False,0,1,0,0,0,0,0,0,False,False
24253,Procoptodon Leather,380,1,12,52,51,0,16,999,False,False,2985,4,True,False,0,1,0,0,0,0,0,0,False,False
24254,Stardust Cotton Cloth,380,1,12,51,50,0,16,999,False,False,2985,4,True,False,0,1,0,0,0,0,0,0,False,False
24255,Azim Spring Water,320,1,12,54,53,0,16,999,False,False,333,4,False,False,0,1,0,0,0,0,0,0,False,False
24256,Grade 4 Reisui of Strength,380,1,12,54,53,0,16,999,False,False,2985,28,True,False,0,1,0,0,0,0,0,0,False,False
24257,Grade 4 Reisui of Dexterity,380,1,12,54,53,0,16,999,False,False,2985,28,True,False,0,1,0,0,0,0,0,0,False,False
24258,Grade 4 Reisui of Vitality,380,1,12,54,53,0,16,999,False,False,2985,28,True,False,0,1,0,0,0,0,0,0,False,False
24259,Grade 4 Reisui of Intelligence,380,1,12,54,53,0,16,999,False,False,2985,28,True,False,0,1,0,0,0,0,0,0,False,False
24260,Grade 4 Reisui of Mind,380,1,12,54,53,0,16,999,False,False,2985,28,True,False,0,1,0,0,0,0,0,0,False,False
24261,Grade 3 Infusion of Strength,350,1,6,44,43,0,6,999,False,False,11640,83,True,False,0,1,0,0,0,0,0,0,False,False
24262,Grade 3 Infusion of Dexterity,350,1,6,44,43,0,6,999,False,False,11640,83,True,False,0,1,0,0,0,0,0,0,False,False
24263,Grade 3 Infusion of Vitality,350,1,6,44,43,0,6,999,False,False,11640,83,True,False,0,1,0,0,0,0,0,0,False,False
24264,Grade 3 Infusion of Intelligence,350,1,6,44,43,0,6,999,False,False,11640,83,True,False,0,1,0,0,0,0,0,0,False,False
24265,Grade 3 Infusion of Mind,350,1,6,44,43,0,6,999,False,False,11640,83,True,False,0,1,0,0,0,0,0,0,False,False
24274,Rooibos Tea,370,1,5,46,45,0,7,999,False,False,2368,26,True,False,0,1,0,0,0,0,0,0,False,False
24275,Ginger Salad,370,1,5,46,45,0,7,999,False,False,2368,26,True,False,0,1,0,0,0,0,0,0,False,False
24276,Laghman,370,1,5,46,45,0,7,999,False,False,2368,26,True,False,0,1,0,0,0,0,0,0,False,False
24277,Imam Bayildi,370,1,5,46,45,0,7,999,False,False,2368,26,True,False,0,1,0,0,0,0,0,0,False,False
24278,Papanasi,370,1,5,46,45,0,7,999,False,False,2368,26,True,False,0,1,0,0,0,0,0,0,False,False
24279,Salmon Muffin,370,1,5,46,45,0,7,999,False,False,2368,26,True,False,0,1,0,0,0,0,0,0,False,False
24280,Shakshouka,370,1,5,46,45,0,7,999,False,False,2368,26,True,False,0,1,0,0,0,0,0,0,False,False
24281,Rooibos Leaves,370,1,12,45,44,0,16,999,False,False,2368,3,False,False,0,1,0,0,0,0,0,0,False,False
24282,Reunion Cheese,370,1,12,45,44,0,16,999,False,False,2368,3,False,False,0,1,0,0,0,0,0,0,False,False
24285,Lamebrix's Dice,1,1,16,61,60,0,44,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
24286,Ying-Yang's Tissue,1,1,16,54,53,0,44,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
24287,Skoll's Claw,1,1,16,53,52,0,44,999,False,False,19,1,False,False,0,1,0,0,0,0,0,0,False,False
24290,Cradle Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24291,Upon the Rocks Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24292,Tricksome Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24293,Beneath Bloodied Banners Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24294,From Mud Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24295,A Land Long Dead Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24296,Sunrise Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24297,Omega Squared Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24298,Decisions (Omega) Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24299,"Final, Not Final Orchestrion Roll",1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24300,A Battle Decisively Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24301,Dancing Mad - Movement I Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24302,Dancing Mad - Movement II Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24303,Dancing Mad - Movement III Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24304,Dancing Mad - Movement IV Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24305,Battle Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24306,Primogenitor Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24307,eScape Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24308,Heartless Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24319,Faded Copy of Sunrise,1,1,12,94,80,0,59,999,False,False,7,1,False,False,0,1,0,0,0,0,0,0,False,False
24320,Seeing Horde Blade,180,3,1,2,10,1,5,1,False,False,17107,257,True,False,9,60,1,38,0,0,3,2,False,True
24321,Seeing Horde Knuckles,180,3,1,1,9,13,5,1,False,False,25660,385,True,False,9,60,1,41,0,0,5,2,False,True
24322,Seeing Horde Axe,180,3,1,3,11,13,5,1,False,False,25660,385,True,False,9,60,1,44,0,0,3,2,False,True
24323,Seeing Horde Spear,180,3,1,5,13,13,5,1,False,False,25660,385,True,False,8,60,1,47,0,0,4,2,False,True
24324,Seeing Horde Bow,180,3,1,4,12,13,5,1,False,False,25660,385,True,False,8,60,1,50,0,0,6,2,False,True
24325,Seeing Horde Daggers,180,3,1,84,73,13,5,1,False,False,25660,385,True,False,9,60,1,93,0,0,6,2,False,True
24326,Seeing Horde Guillotine,180,3,1,87,76,13,5,1,False,False,25660,385,True,False,9,60,1,98,0,0,3,2,False,True
24327,Seeing Horde Handgonne,180,3,1,88,77,13,5,1,False,False,25660,385,True,False,11,60,1,96,0,0,6,2,False,True
24328,Seeing Horde Cane,180,3,2,9,15,13,5,1,False,False,25660,385,True,False,11,60,1,53,0,0,9,2,False,True
24329,Seeing Horde Rod,180,3,2,7,14,13,5,1,False,False,25660,385,True,False,11,60,1,55,0,0,8,2,False,True
24330,Seeing Horde Grimoire,180,3,2,10,16,13,5,1,False,False,25660,385,True,False,14,60,1,69,0,0,8,2,False,True
24331,Seeing Horde Codex,180,3,2,98,85,13,5,1,False,False,25660,385,True,False,14,60,1,29,0,0,9,2,False,True
24332,Seeing Horde Star Globe,180,3,2,89,78,13,5,1,False,False,25660,385,True,False,11,60,1,99,0,0,9,2,False,True
24333,Seeing Horde Katana,180,3,1,96,83,13,5,1,False,False,25660,385,True,False,9,60,1,111,0,0,4,2,False,True
24334,Seeing Horde Rapier,180,3,2,97,84,13,5,1,False,False,25660,385,True,False,11,60,1,112,0,0,8,2,False,True
24335,Seeing Horde Shield,180,3,3,11,17,2,5,1,False,False,8553,129,True,False,10,60,1,38,0,0,3,0,False,True
24336,Whisperfine Fleece,350,1,12,51,50,0,16,999,False,False,3,2,False,False,0,1,0,0,0,0,0,0,False,False
24339,Archaeodemon Horns,1,1,4,34,31,3,5,1,False,False,94,1,False,False,14,1,1,1,0,0,1,0,False,True
24342,From the Heavens Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24344,Syldra-class Bow,150,1,36,103,79,0,53,1,False,False,5940,20,False,True,0,1,0,0,0,0,0,0,False,False
24345,Syldra-class Bridge,150,1,36,104,79,0,53,1,False,False,5940,20,False,True,0,1,0,0,0,0,0,0,False,False
24346,Syldra-class Pressure Hull,150,1,36,101,79,0,53,1,False,False,5940,20,False,True,0,1,0,0,0,0,0,0,False,False
24347,Syldra-class Stern,150,1,36,102,79,0,53,1,False,False,5940,20,False,True,0,1,0,0,0,0,0,0,False,False
24348,Modified Shark-class Bow,180,1,36,103,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24349,Modified Shark-class Bridge,180,1,36,104,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24350,Modified Shark-class Pressure Hull,180,1,36,101,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24351,Modified Shark-class Stern,180,1,36,102,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24352,Modified Unkiu-class Bow,180,1,36,103,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24353,Modified Unkiu-class Bridge,180,1,36,104,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24354,Modified Unkiu-class Pressure Hull,180,1,36,101,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24355,Modified Unkiu-class Stern,180,1,36,102,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24356,Modified Whale-class Bow,180,1,36,103,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24357,Modified Whale-class Bridge,180,1,36,104,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24358,Modified Whale-class Pressure Hull,180,1,36,101,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24359,Modified Whale-class Stern,180,1,36,102,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24360,Modified Coelacanth-class Bow,180,1,36,103,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24361,Modified Coelacanth-class Bridge,180,1,36,104,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24362,Modified Coelacanth-class Pressure Hull,180,1,36,101,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24363,Modified Coelacanth-class Stern,180,1,36,102,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24364,Modified Syldra-class Bow,180,1,36,103,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24365,Modified Syldra-class Bridge,180,1,36,104,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24366,Modified Syldra-class Pressure Hull,180,1,36,101,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24367,Modified Syldra-class Stern,180,1,36,102,79,0,53,1,False,False,7128,24,False,True,0,1,0,0,0,0,0,0,False,False
24488,Paissa Chronometer,1,1,14,78,70,0,50,1,False,False,5000,150,False,False,0,1,0,0,0,0,0,0,False,False
24489,Paint Can,1,1,14,78,70,0,50,1,False,False,2000,30,False,True,0,1,0,0,0,0,0,0,False,False
24490,Emerald Crystal Boule,1,1,14,78,70,0,50,1,False,False,5000,30,False,False,0,1,0,0,0,0,0,0,False,False
24491,Mirific Mogshelf,320,1,14,77,69,0,50,1,False,False,8170,120,False,True,8,1,0,0,0,0,0,0,False,False
24492,Tier 3 Metal Aquarium,320,1,14,78,70,0,50,1,False,False,10500,1050,False,True,10,1,0,0,0,0,0,0,False,False
24493,Tier 4 Metal Aquarium,320,1,14,78,70,0,50,1,False,False,12000,1200,False,True,10,1,0,0,0,0,0,0,False,False
24494,Travel Paint Set,1,1,14,78,70,0,50,1,False,False,4000,30,False,True,0,1,0,0,0,0,0,0,False,False
24495,Seiryu Statuette,350,1,14,78,70,0,50,1,False,False,239,30,False,False,11,1,0,0,0,0,0,0,False,False
24501,Small Imitation Window,32,1,14,79,71,0,50,1,False,False,239,60,False,True,8,1,0,0,0,0,0,0,False,False
24502,Bag of Booty,273,1,14,78,70,0,50,1,False,False,2000,30,False,True,14,1,0,0,0,0,0,0,False,False
24503,Undersea Spoils,1,1,14,78,70,0,50,1,False,False,6000,30,False,False,0,1,0,0,0,0,0,0,False,False
24504,Level Checker Replica,1,1,14,78,70,0,50,1,False,False,4000,30,False,False,0,1,0,0,0,0,0,0,False,False
24505,Cerulean Crystal Boule,1,1,14,78,70,0,50,1,False,False,5000,30,False,False,0,1,0,0,0,0,0,0,False,False
24506,Fat Cat Bank,142,1,14,78,70,0,50,1,False,False,2000,30,False,False,11,1,0,0,0,0,0,0,False,False
24507,Tree Slice Tower,32,1,14,77,69,0,50,1,False,False,3000,90,False,True,8,1,0,0,0,0,0,0,False,False
24508,Botanist's Dried Herbs,150,1,14,79,71,0,50,1,False,False,2000,60,False,False,14,1,0,0,0,0,0,0,False,False
24509,Steppe Kitchen,136,1,14,77,69,0,50,1,False,False,33264,90,False,True,8,1,0,0,0,0,0,0,False,False
24511,Wooden Loft,45,1,14,79,71,0,50,1,False,False,1500,45,False,True,8,1,0,0,0,0,0,0,False,False
24512,Wooden Steps,45,1,14,79,71,0,50,1,False,False,1500,45,False,True,8,1,0,0,0,0,0,0,False,False
24513,Wooden Beam,45,1,14,79,71,0,50,1,False,False,1500,45,False,True,8,1,0,0,0,0,0,0,False,False
24514,White Rectangular Partition,30,1,14,57,56,0,50,1,False,False,1500,90,False,True,11,1,0,0,0,0,0,0,False,False
24515,Bowl of Oden,27,1,14,78,70,0,50,1,False,False,22176,150,False,False,0,1,0,0,0,0,0,0,False,False
24516,Fruit Stall,1,1,14,78,70,0,50,1,False,False,5000,30,False,True,0,1,0,0,0,0,0,0,False,False
24517,Vegetable Stall,1,1,14,78,70,0,50,1,False,False,5000,30,False,True,0,1,0,0,0,0,0,0,False,False
24518,Pastry Cupboard,1,1,14,78,70,0,50,1,False,False,5000,30,False,True,0,1,0,0,0,0,0,0,False,False
24519,Mineral Display,1,1,14,78,70,0,50,1,False,False,5000,30,False,True,0,1,0,0,0,0,0,0,False,False
24520,Fabric Rack,1,1,14,78,70,0,50,1,False,False,5000,30,False,True,0,1,0,0,0,0,0,0,False,False
24521,Potion Rack,1,1,14,78,70,0,50,1,False,False,5000,30,False,True,0,1,0,0,0,0,0,0,False,False
24522,Prism Pouch,36,1,14,78,70,0,50,1,False,False,2000,30,False,True,13,1,0,0,0,0,0,0,False,False
24523,Marimo Lamp,136,1,14,78,70,0,50,1,False,False,4000,60,False,True,11,1,0,0,0,0,0,0,False,False
24524,Honey Pot,12,1,14,78,70,0,50,1,False,False,2000,30,False,True,14,1,0,0,0,0,0,0,False,False
24525,Red Carpet,39,1,14,80,72,0,50,1,False,False,5000,150,False,True,13,1,0,0,0,0,0,0,False,False
24526,Hanging Planter Shelf,33,1,14,79,71,0,50,1,False,False,2000,60,False,True,8,1,0,0,0,0,0,0,False,False
24527,Plush Pile,1,1,14,78,70,0,50,1,False,False,32000,60,False,False,0,1,0,0,0,0,0,0,False,False
24528,Fat Cat Sofa,279,1,14,57,68,0,50,1,False,False,22215,60,False,False,13,1,0,0,0,0,0,0,False,False
24535,Simple Treehouse,1,1,14,76,67,0,50,1,False,False,6000,57,False,False,0,1,0,0,0,0,0,0,False,False
24536,Botanist's Garden,30,1,14,76,67,0,50,1,False,False,2500,57,False,False,14,1,0,0,0,0,0,0,False,False
24538,Teal Blue Carpeting,45,1,14,74,66,0,50,1,False,False,5000,150,False,False,13,1,0,0,0,0,0,0,False,False
24539,Black-and-white Interior Wall,45,1,14,73,66,0,50,1,False,False,5000,150,False,False,8,1,0,0,0,0,0,0,False,False
24540,Moonlit Tank Trimmings,1,1,33,61,60,0,50,999,False,False,967,1,False,False,0,1,0,0,0,0,0,0,False,False
24541,Lily of the Valley Pips,1,1,20,82,81,0,50,999,False,False,300,8,False,False,0,1,0,0,0,0,0,0,False,False
24542,Red Lilies of the Valley,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
24543,Blue Lilies of the Valley,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
24544,Yellow Lilies of the Valley,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
24545,Green Lilies of the Valley,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
24546,Orange Lilies of the Valley,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
24547,Purple Lilies of the Valley,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
24548,White Lilies of the Valley,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
24549,Black Lilies of the Valley,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
24550,Rainbow Lilies of the Valley,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,0,0,False,False
24557,Northern Oyster,230,1,16,47,0,0,34,999,False,False,6000,16,False,False,0,1,0,0,0,0,0,0,False,False
24558,Ruby Laver,245,1,16,47,0,0,34,999,False,False,6000,17,False,False,0,1,0,0,0,0,0,0,False,False
24559,Chakrafish,260,1,16,47,0,0,34,999,False,False,6000,17,False,False,0,1,0,0,0,0,0,0,False,False
24560,Wicked Wartfish,275,1,16,47,0,0,34,999,False,False,6000,18,False,False,0,1,0,0,0,0,0,0,False,False
24561,Othardian Salmon,290,1,16,47,0,0,34,999,False,False,6000,19,False,False,0,1,0,0,0,0,0,0,False,False
24562,Ishgardian Culinary Essentials,279,1,16,61,0,0,34,999,False,False,450,10,False,False,0,1,0,0,0,0,0,0,False,False
24563,Fermented Juice,279,1,16,61,0,0,34,999,False,False,550,10,False,False,0,1,0,0,0,0,0,0,False,False
24564,Signature Buuz Cookware,282,1,16,61,0,0,34,999,False,False,950,11,False,False,0,1,0,0,0,0,0,0,False,False
24565,Hard Place Decorative Furnishings,282,1,16,61,0,0,34,999,False,False,1100,11,False,False,0,1,0,0,0,0,0,0,False,False
24566,Arkhi Brewing Set,285,1,16,61,0,0,34,999,False,False,1650,11,False,False,0,1,0,0,0,0,0,0,False,False
24567,Sparkstone,220,1,16,61,0,0,34,999,False,False,333,6,False,False,0,1,0,0,0,0,0,0,False,False
24568,Malleable Still Material,225,1,16,61,0,0,34,999,False,False,333,6,False,False,0,1,0,0,0,0,0,0,False,False
24569,Strong Steppe Spice,230,1,16,61,0,0,34,999,False,False,333,6,False,False,0,1,0,0,0,0,0,0,False,False
24570,Hard Place Furnishing Materials,260,1,16,61,0,0,34,999,False,False,333,7,False,False,0,1,0,0,0,0,0,0,False,False
24571,Sturdy Vat Material,290,1,16,61,0,0,34,999,False,False,333,7,False,False,0,1,0,0,0,0,0,0,False,False
24577,Raw Ishgardian Materials,279,1,12,61,60,0,34,999,False,False,100,3,False,False,0,1,0,0,0,0,0,0,False,False
24578,Raw Fermenting Supplies,279,1,12,61,60,0,34,999,False,False,125,3,False,False,0,1,0,0,0,0,0,0,False,False
24579,Raw Steppe Cookware Materials,282,1,12,61,60,0,34,999,False,False,150,3,False,False,0,1,0,0,0,0,0,0,False,False
24580,Raw Tavern Furnishing Materials,282,1,12,61,60,0,34,999,False,False,175,3,False,False,0,1,0,0,0,0,0,0,False,False
24581,Raw Brewing Vat Materials,285,1,12,61,60,0,34,999,False,False,200,3,False,False,0,1,0,0,0,0,0,0,False,False
