#,Name,Level{Item},Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,StackSize,IsUnique,IsUntradable,Price{Mid},Price{Low},CanBeHq,IsDyeable,ClassJob{Repair},Level{Equip},EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,Model{Main},Model{Sub},ClassJob{Use},MaterializeType,MateriaSlotCount,IsPvP,IsGlamourous
17863,The Twin Faces of Fate - The Theme of Ul'dah Orchestrion Roll,1,1,32,94,80,0,59,999,False,False,5000,150,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17864,Faded Copy of Revelation,1,1,12,94,80,0,59,999,False,False,7,1,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17865,Faded Copy of Beauty's Wicked Wiles,1,1,12,94,80,0,59,999,False,False,7,1,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17868,Genji Weapon Coffer (IL 345),1,1,19,61,0,0,56,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17869,Master Carpenter V,1,1,23,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17870,Master Blacksmith V,1,1,23,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17871,Master Armorer V,1,1,23,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17872,Master Goldsmith V,1,1,23,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17873,Master Leatherworker V,1,1,23,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17874,Master Weaver V,1,1,23,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17875,Master Alchemist V,1,1,23,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17876,Master Culinarian V,1,1,23,63,0,0,59,1,True,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17877,Dressing Case Materials,270,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17878,Lavish Dressing Case,270,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17879,Pipe Box Materials,276,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17880,Stylish Pipe Box,276,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17881,Partition Materials,285,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17882,Ornate Partition,285,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17883,Teahouse Bench Materials,290,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17884,Teahouse Bench,290,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17885,Shortsword Materials,270,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17886,Featherlight Shortsword,270,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17887,Rusted Iron Scrap,276,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17888,Heavy Uchigatana,276,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17889,Guild-forged Ingot,285,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17890,Custom-made Hammer,285,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17891,Uchigatana Materials,290,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17892,Examination Uchigatana,290,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17893,Plate Mail Materials,270,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17894,Paladin Mail,270,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17895,Kote Materials,276,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17896,Titanium Kote,276,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17897,Somen Materials,285,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17898,Tournament Somen,285,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17899,Hara-ate Materials,290,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17900,Lominsan Hara-ate,290,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17901,Ring Materials,270,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17902,Sample Silver Ring,270,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17903,Eyewear Materials,276,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17904,Precision Spectacles,276,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17905,Chronometer Materials,285,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17906,Sample Chronometer,285,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17907,Orchestrion Materials,290,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17908,Tribute Orchestrion,290,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17909,Hengr Dhalmel Hide,270,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17910,Large Dhalmel Cape,270,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17911,Velodyna Grizzly Bear Hide,276,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17912,Grizzly Bear Gloves,276,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17913,Jacket Materials,285,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17914,Dashing Dhalmelskin Jacket,285,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17915,Large Gagana Skin,290,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17916,Large Gagana Cape,290,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17917,Bustle Materials,270,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17918,Elegant Bustle,270,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17919,Spring Dress Materials,276,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17920,Winsome Spring Dress,276,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17921,Bustier Materials,285,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17922,Seductive Bustier,285,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17923,Hagoromo Materials,290,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17924,Tennyo Hagoromo,290,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17925,Electuary Ingredients,270,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17926,Intellectuary,270,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17927,Juice Ingredients,276,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17928,Twice-fermented Mun-Tuy Juice,276,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17929,Luminol Ingredients,285,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17930,Luminol,285,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17931,Dissolvent Ingredients,290,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17932,Potent Dissolvent,290,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17933,Rice Ball Ingredients,270,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17934,Doman Rice Balls,270,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17935,Broth Ingredients,276,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17936,Doman Udon Broth,276,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17937,Sushi Ingredients,285,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17938,Nigiri-zushi,285,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17939,Sukiyaki Ingredients,290,1,12,63,0,0,19,999,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17940,Doman Sukiyaki,290,1,16,63,0,0,19,999,False,True,2,0,True,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17941,Beggar's Mythril Ore,270,1,16,48,0,0,19,999,False,True,1000,6,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17942,Feather Iron Ore,276,1,16,48,0,0,19,999,False,True,1000,6,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17943,Serpentine,285,1,16,48,0,0,19,999,False,True,1000,7,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17944,Pummelite,290,1,16,48,0,0,19,999,False,True,1000,7,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17945,Wild Popoto,270,1,16,45,0,0,19,999,False,True,1000,6,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17946,Walker's Popoto,276,1,16,45,0,0,19,999,False,True,1000,6,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17947,Nanoriso,285,1,16,45,0,0,19,999,False,True,1000,7,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17948,Rhalgr's Streak,290,1,16,54,0,0,19,999,False,True,1000,7,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17949,Deep Velodyna Carp,270,1,16,47,0,0,19,999,False,True,1000,6,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17950,Harutsuge Sprag,276,1,16,47,0,0,19,999,False,True,1000,6,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17951,Dafangshi,285,1,16,47,0,0,19,999,False,True,1000,7,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17952,Giant Plesiosaur,290,1,16,47,0,0,19,999,False,True,1000,7,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17953,Carbuncle Bed,139,1,14,57,68,0,50,1,False,False,71552,90,False,False,13,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17954,Table Orchestrion,180,1,14,78,70,0,50,1,False,False,57024,856,False,True,11,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17955,Mounted Flower Vase,29,1,14,79,71,0,50,1,False,False,8676,135,False,True,11,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17956,Stuffed Dhalmel,270,1,14,57,56,0,50,1,False,False,89812,90,False,False,12,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17957,Stuffed Gagana,290,1,14,57,56,0,50,1,False,False,92736,90,False,False,12,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17958,Oriental Pipe Box,270,1,14,78,70,0,50,1,False,False,85536,30,False,False,8,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17959,Oriental Dressing Case,276,1,14,78,70,0,50,1,False,False,87200,30,False,False,8,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17960,Doman Partition,285,1,14,57,56,0,50,1,False,False,87920,90,False,False,8,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17961,Lakshmi Miniature,300,1,14,78,70,0,50,1,False,False,93492,60,False,False,11,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17962,Susano Miniature,300,1,14,78,70,0,50,1,False,False,93492,60,False,False,10,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17963,Season Five Lone Wolf Trophy,1,1,14,78,0,0,50,1,False,True,2,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17965,Stuffed Edda,1,1,14,78,70,0,50,1,False,False,2000,60,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17966,Rising Balloon,1,1,14,57,0,0,50,1,False,True,152,90,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17967,Oriental Sushi Lunch,276,1,14,78,70,0,50,1,False,False,87200,150,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17968,Oriental Soba Lunch,279,1,14,78,70,0,50,1,False,False,87440,150,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17969,Oriental Udon Lunch,273,1,14,78,70,0,50,1,False,False,86480,150,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17970,Oriental Rice Ball Lunch,276,1,14,78,70,0,50,1,False,False,87200,150,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17971,Easel,34,1,14,78,70,0,50,1,False,False,8232,124,False,False,8,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17972,Elixir Bottle,1,1,14,78,70,0,50,1,False,False,2000,30,False,True,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17973,Zabuton Cushion,1,1,14,78,70,0,50,1,False,False,2000,30,False,True,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17974,White Half Partition,1,1,14,77,69,0,50,1,False,False,3000,60,False,True,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17975,Moonfire Faire,1,1,14,79,0,0,50,1,False,True,152,5,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17976,Evercold Shaved Ice,1,1,14,78,0,0,50,1,False,True,152,150,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17977,Unmoving Maneki Moogle,1,1,14,78,70,0,50,1,False,False,152,30,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17978,Matanga Lamp,1,1,14,57,56,0,50,1,False,False,152,60,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17979,Stuffed Khloe,1,1,14,78,70,0,50,1,False,False,152,60,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17980,Stuffed Fox,1,1,14,78,0,0,50,1,False,True,152,0,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17981,Ixion Trophy,1,1,14,78,70,0,50,1,False,False,152,30,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17982,Eastern Pine,1,1,14,76,67,0,50,1,False,False,7500,57,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17983,Eastern Teahouse Bench,290,1,14,76,67,0,50,1,False,False,134688,57,False,True,8,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17984,Topiary Carbuncle,136,1,14,76,67,0,50,1,False,False,67851,57,False,False,14,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17985,Moai Statue,1,1,14,76,67,0,50,1,False,False,228,57,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17986,Dataqi Standard,1,1,14,76,67,0,50,1,False,False,239,57,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17987,Gyr Abanian Striking Dummy,1,1,14,76,67,0,50,1,False,False,524,524,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17988,Topmast Interior Wall,1,1,14,73,66,0,50,1,False,False,5000,150,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17989,Lily Hills Interior Wall,1,1,14,73,66,0,50,1,False,False,5000,150,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17990,Sultana's Breath Interior Wall,1,1,14,73,66,0,50,1,False,False,5000,150,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17991,Topmast Flooring,1,1,14,74,66,0,50,1,False,False,5000,150,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17992,Lily Hills Flooring,1,1,14,74,66,0,50,1,False,False,5000,150,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17993,Sultana's Breath Flooring,1,1,14,74,66,0,50,1,False,False,5000,150,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17994,House Fortemps Chandelier,180,1,14,75,66,0,50,1,False,False,86961,150,False,False,11,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17995,Ruby Sea Tank Trimmings,1,1,33,61,60,0,50,999,False,False,967,1,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17996,Daisy Seeds,1,1,20,82,81,0,50,999,False,False,300,8,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17997,Red Daisies,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17998,Blue Daisies,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
17999,Yellow Daisies,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18000,Green Daisies,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18001,Orange Daisies,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18002,Purple Daisies,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18003,White Daisies,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18004,Black Daisies,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18005,Rainbow Daisies,1,1,12,61,60,0,16,999,False,False,152,4,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18006,Strength Materia VI,290,1,13,58,57,0,63,999,False,False,16200,1080,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18007,Vitality Materia VI,290,1,13,58,57,0,63,999,False,False,16200,1080,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18008,Dexterity Materia VI,290,1,13,58,57,0,63,999,False,False,16200,1080,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18009,Intelligence Materia VI,290,1,13,58,57,0,63,999,False,False,16200,1080,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18010,Mind Materia VI,290,1,13,58,57,0,63,999,False,False,16200,1080,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18011,Piety Materia VI,290,1,13,58,57,0,9,999,False,False,7000,126,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18012,Fire Materia VI,290,1,13,58,57,0,63,999,False,False,8100,540,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18013,Ice Materia VI,290,1,13,58,57,0,63,999,False,False,8100,540,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18014,Wind Materia VI,290,1,13,58,57,0,63,999,False,False,8100,540,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18015,Earth Materia VI,290,1,13,58,57,0,63,999,False,False,8100,540,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18016,Lightning Materia VI,290,1,13,58,57,0,63,999,False,False,8100,540,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18017,Water Materia VI,290,1,13,58,57,0,63,999,False,False,8100,540,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18018,Heavens' Eye Materia VI,290,1,13,58,57,0,9,999,False,False,7000,126,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18019,Savage Aim Materia VI,290,1,13,58,57,0,9,999,False,False,7000,126,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18020,Savage Might Materia VI,290,1,13,58,57,0,9,999,False,False,7000,126,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18021,Battledance Materia VI,290,1,13,58,57,0,9,999,False,False,7000,126,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18022,Gatherer's Guerdon Materia VI,290,1,13,58,57,0,9,999,False,False,7000,126,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
18023,Gatherer's Guile Materia VI,290,1,13,58,57,0,9,999,False,False,7000,126,False,False,0,1,0,0,0,0,"0, 0, 0, 0","0, 0, 0, 0",0,0,0,False,False
